year,selling_price,km_driven,owner,car_age,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual
0.24937526224541726,229999,-0.191514148889323,1,-0.2493752622454436,False,False,False,True,True,False,True
0.014439989599427131,1200000,0.19942147699052715,2,-0.014439989599453426,True,False,False,False,False,False,False
-0.9253011009845333,1200000,0.2538555514801265,4,0.9253011009845072,True,False,False,False,False,False,False
-0.220495283046563,625000,-0.6863693715220447,0,0.22049528304653673,True,False,False,False,True,False,True
0.24937526224541726,1050000,-0.4389417602056838,0,-0.2493752622454436,True,False,False,False,True,False,True
0.24937526224541726,560000,0.1548845069535822,2,-0.2493752622454436,True,False,False,False,True,False,True
0.24937526224541726,290000,-0.09254310436277866,2,-0.2493752622454436,False,False,False,True,True,False,True
-0.220495283046563,275000,-0.191514148889323,2,0.22049528304653673,False,False,False,True,True,False,True
-0.9253011009845333,411000,1.293051519008842,2,0.9253011009845072,True,False,False,False,True,False,True
-0.9253011009845333,150000,0.2785983126117626,4,0.9253011009845072,False,False,False,True,True,False,True
1.424051625475368,500000,-1.304938399812947,0,-1.4240516254753945,False,False,False,True,True,False,True
-1.6301069189225037,100000,0.3033410737433987,0,1.6301069189224777,False,False,False,True,True,False,True
0.9541810801833877,725000,-1.2183387358522204,0,-0.9541810801834141,True,False,False,False,False,False,True
1.1891163528293778,401000,-1.4237036532448,0,-1.1891163528294042,False,False,False,True,False,False,True
1.1891163528293778,750000,-0.9585397439700416,0,-1.1891163528294042,True,False,False,False,False,False,True
1.1891163528293778,310000,-0.9832825051016777,0,-1.1891163528294042,False,False,False,True,False,False,True
0.7192458075373975,665000,-0.5379128047322281,0,-0.719245807537424,True,False,False,False,False,False,True
0.24937526224541726,465000,0.055913462427037854,0,-0.2493752622454436,True,False,False,False,False,False,True
-0.220495283046563,160000,-0.191514148889323,2,0.22049528304653673,False,False,False,True,True,False,True
-3.979459645382405,250000,-0.8100831771802252,2,3.979459645382379,True,False,False,False,True,False,True
0.24937526224541726,675000,0.5507686850597595,0,-0.2493752622454436,True,False,False,False,False,False,True
0.014439989599427131,300000,0.3033410737433987,0,-0.014439989599453426,False,False,False,True,False,False,True
-1.8650421915684938,70000,0.3033410737433987,0,1.8650421915684678,True,False,False,False,True,False,True
0.24937526224541726,240000,0.13756457416143694,2,-0.2493752622454436,False,False,False,True,False,False,True
0.24937526224541726,525000,0.6002542073230317,0,-0.2493752622454436,True,False,False,False,False,False,True
-0.9253011009845333,151000,-0.02415411259493652,2,0.9253011009845072,False,False,False,True,False,False,True
-0.9253011009845333,140000,0.7981962963761204,0,0.9253011009845072,False,False,False,True,True,False,True
-0.6903658283385432,280000,2.5178181950248284,2,0.6903658283385171,True,False,False,False,True,False,True
-0.45543055569255314,350000,2.5178181950248284,0,0.45543055569252694,True,False,False,False,True,False,True
0.9541810801833877,570000,-0.191514148889323,0,-0.9541810801834141,True,False,False,False,True,False,True
1.1891163528293778,300000,-0.9090542217067694,0,-1.1891163528294042,False,False,False,True,True,False,True
-1.3951716462765136,100000,-0.7111121326536808,0,1.3951716462764876,True,False,False,False,True,False,True
-0.9253011009845333,500000,1.293051519008842,4,0.9253011009845072,True,False,False,False,True,False,True
0.24937526224541726,125000,2.431218531064102,1,-0.2493752622454436,True,False,False,False,True,False,True
-1.6301069189225037,130000,1.0456239076924811,4,1.6301069189224777,False,False,False,True,True,False,True
0.9541810801833877,925000,-0.8100831771802252,0,-0.9541810801834141,True,False,False,False,True,False,True
1.1891163528293778,750000,-0.191514148889323,0,-1.1891163528294042,True,False,False,False,True,False,True
-1.3951716462765136,200000,-0.3399707156791395,2,1.3951716462764876,False,False,False,True,True,False,False
-0.6903658283385432,248000,-0.11728586549441473,2,0.6903658283385171,False,False,False,True,True,False,True
0.24937526224541726,450000,1.293051519008842,2,-0.2493752622454436,True,False,False,False,True,False,True
-1.8650421915684938,80000,1.293051519008842,4,1.8650421915684678,False,False,False,True,True,False,True
0.24937526224541726,650000,0.20437002921685435,2,-0.2493752622454436,False,False,False,True,True,False,True
0.48431053489140735,450000,0.3033410737433987,0,-0.4843105348914338,True,False,False,False,True,False,True
1.424051625475368,650000,-1.057510788496586,0,-1.4240516254753945,True,False,False,False,True,False,True
0.7192458075373975,495000,-1.3802058791753837,0,-0.719245807537424,False,False,False,True,False,False,True
0.48431053489140735,371000,-1.1812245941547663,0,-0.4843105348914338,False,False,False,True,False,False,True
0.9541810801833877,1025000,-1.4533949666027632,0,-0.9541810801834141,False,False,False,True,False,False,True
0.9541810801833877,1200000,-1.5152518694318535,0,-0.9541810801834141,True,False,False,False,False,False,False
0.48431053489140735,750000,0.055913462427037854,0,-0.4843105348914338,True,False,False,False,True,False,True
0.014439989599427131,600000,1.293051519008842,0,-0.014439989599453426,True,False,False,False,True,False,True
-1.3951716462765136,80000,-0.24099967115259516,2,1.3951716462764876,False,False,False,True,False,False,True
0.014439989599427131,325000,-0.1370800743997236,0,-0.014439989599453426,True,False,False,False,False,False,True
0.24937526224541726,1200000,-0.8348259383118612,2,-0.2493752622454436,True,False,False,False,False,False,False
0.48431053489140735,350000,-0.3647134768107756,2,-0.4843105348914338,True,False,False,False,True,False,True
0.014439989599427131,1200000,-0.4636845213373199,0,-0.014439989599453426,True,False,False,False,False,False,False
0.9541810801833877,210000,-1.304938399812947,2,-0.9541810801834141,False,False,False,True,False,False,True
0.014439989599427131,450000,-0.4389417602056838,0,-0.014439989599453426,False,False,False,True,True,False,True
0.014439989599427131,1150000,-0.3647134768107756,0,-0.014439989599453426,True,False,False,False,False,False,False
-0.9253011009845333,210000,-0.1049144849285967,0,0.9253011009845072,False,False,False,True,False,False,False
1.1891163528293778,1200000,-1.4336007576974545,0,-1.1891163528294042,False,False,False,True,False,False,False
0.9541810801833877,1200000,-1.3544239220762189,0,-0.9541810801834141,True,False,False,False,True,False,False
1.1891163528293778,1200000,-1.1564818330231303,0,-1.1891163528294042,True,False,False,False,False,False,False
-1.1602363736305235,175000,-0.9542592462942686,0,1.1602363736304975,False,False,False,True,False,False,True
-0.220495283046563,1200000,-0.488427282468956,0,0.22049528304653673,True,False,False,False,False,False,False
0.9541810801833877,628000,1.293051519008842,0,-0.9541810801834141,True,False,False,False,True,False,True
-0.6903658283385432,600000,0.7981962963761204,0,0.6903658283385171,True,False,False,False,True,False,True
0.9541810801833877,399000,-0.9337969828384055,0,-0.9541810801834141,False,False,False,True,True,False,True
1.1891163528293778,750000,0.4765404016648513,0,-1.1891163528294042,True,False,False,False,True,False,True
1.424051625475368,750000,-1.304938399812947,0,-1.4240516254753945,False,False,False,True,True,False,True
0.9541810801833877,315000,-1.2801956386813107,0,-0.9541810801834141,False,False,False,True,True,False,True
-0.220495283046563,600000,-0.191514148889323,0,0.22049528304653673,True,False,False,False,True,False,True
-0.6903658283385432,100000,-0.191514148889323,1,0.6903658283385171,False,False,False,True,True,False,True
-0.45543055569255314,250000,1.0456239076924811,4,0.45543055569252694,False,False,False,True,True,False,True
0.9541810801833877,350000,-1.057510788496586,0,-0.9541810801834141,False,False,False,True,True,False,True
0.7192458075373975,780000,-0.191514148889323,0,-0.719245807537424,True,False,False,False,True,False,True
0.24937526224541726,434000,0.28725827900783524,2,-0.2493752622454436,True,False,False,False,True,False,True
0.7192458075373975,690000,0.3033410737433987,0,-0.719245807537424,False,False,False,True,True,False,False
0.24937526224541726,555000,0.5507686850597595,2,-0.2493752622454436,True,False,False,False,True,False,True
-1.3951716462765136,120000,0.5507686850597595,2,1.3951716462764876,False,False,False,True,True,False,True
0.24937526224541726,500000,1.293051519008842,2,-0.2493752622454436,True,False,False,False,True,False,True
0.014439989599427131,165000,-0.191514148889323,2,-0.014439989599453426,True,False,False,False,True,False,True
-2.099977464214484,95000,-0.4389417602056838,0,2.099977464214458,False,False,False,True,True,False,True
1.1891163528293778,550000,-1.1812245941547663,0,-1.1891163528294042,False,False,False,True,True,False,True
-1.3951716462765136,100000,1.0456239076924811,1,1.3951716462764876,True,False,False,False,True,False,True
-0.220495283046563,100000,-0.4389417602056838,2,0.22049528304653673,False,False,False,True,True,False,True
-0.220495283046563,500000,0.7981962963761204,0,0.22049528304653673,True,False,False,False,True,False,True
0.7192458075373975,800000,0.055913462427037854,2,-0.719245807537424,True,False,False,False,True,False,True
0.7192458075373975,840000,0.055913462427037854,2,-0.719245807537424,True,False,False,False,True,False,True
0.7192458075373975,490000,-0.4389417602056838,0,-0.719245807537424,False,False,False,True,True,False,True
-0.6903658283385432,125000,0.3280838348750348,2,0.6903658283385171,True,False,False,False,True,False,True
-0.220495283046563,400000,1.293051519008842,4,0.22049528304653673,True,False,False,False,True,False,True
0.48431053489140735,1000000,-1.5870058767135982,0,-0.4843105348914338,True,False,False,False,False,False,True
0.48431053489140735,530000,-1.3229511299167778,0,-0.4843105348914338,False,False,False,True,False,False,True
0.9541810801833877,840000,-0.45841431321628145,0,-0.9541810801834141,True,False,False,False,False,False,True
0.48431053489140735,229999,-0.6863693715220447,0,-0.4843105348914338,False,False,False,True,True,False,True
-3.509589100090425,40000,-0.6863693715220447,1,3.509589100090399,False,False,False,True,True,False,True
-0.220495283046563,130000,0.3033410737433987,0,0.22049528304653673,False,False,False,True,True,False,True
0.48431053489140735,200000,0.055913462427037854,0,-0.4843105348914338,False,False,False,True,True,False,True
-0.45543055569255314,120000,0.055913462427037854,0,0.45543055569252694,True,False,False,False,True,False,True
-2.334912736860474,75000,-0.2657424322842312,0,2.3349127368604483,False,False,False,True,True,False,True
0.7192458075373975,250000,1.293051519008842,0,-0.719245807537424,True,False,False,False,True,False,True
-1.8650421915684938,100000,-0.9337969828384055,0,1.8650421915684678,False,False,False,True,True,False,True
0.014439989599427131,280000,-1.595913270720987,2,-0.014439989599453426,False,False,False,True,True,False,True
0.48431053489140735,540000,-1.5523660111293076,0,-0.4843105348914338,False,False,False,True,True,False,True
1.1891163528293778,700000,-1.4286522054711273,0,-1.1891163528294042,False,False,False,True,True,False,True
0.48431053489140735,525000,0.7981962963761204,0,-0.4843105348914338,True,False,False,False,True,False,True
0.7192458075373975,430000,0.3033410737433987,0,-0.719245807537424,True,False,False,False,True,False,True
-2.5698480095064644,65000,0.055913462427037854,0,2.5698480095064387,False,False,False,True,True,False,True
1.1891163528293778,800000,-0.8100831771802252,0,-1.1891163528294042,True,False,False,False,True,False,True
-1.3951716462765136,75000,1.1445949522190255,2,1.3951716462764876,False,False,False,True,True,False,True
-1.1602363736305235,210000,-0.34561206521715254,0,1.1602363736304975,False,False,False,True,True,False,True
-0.220495283046563,195000,1.7879067416415637,2,0.22049528304653673,True,False,False,False,True,False,True
0.48431053489140735,400000,1.293051519008842,0,-0.4843105348914338,True,False,False,False,True,False,True
-0.220495283046563,170000,-0.191514148889323,0,0.22049528304653673,False,False,False,True,True,False,True
0.7192458075373975,225000,-1.057510788496586,0,-0.719245807537424,False,False,False,True,True,False,True
0.24937526224541726,210000,0.5507686850597595,0,-0.2493752622454436,False,False,True,False,True,False,True
1.658986898121358,240000,1.293051519008842,0,-1.6589868981213847,False,False,False,True,True,False,True
0.48431053489140735,300000,2.5178181950248284,0,-0.4843105348914338,True,False,False,False,True,False,True
-0.45543055569255314,99000,0.7981962963761204,4,0.45543055569252694,False,False,False,True,True,False,True
0.24937526224541726,620000,-0.7853404160485891,0,-0.2493752622454436,False,False,False,True,True,False,True
0.014439989599427131,500000,-0.9337969828384055,0,-0.014439989599453426,True,False,False,False,True,False,True
-0.6903658283385432,1200000,-0.6863693715220447,2,0.6903658283385171,False,False,False,True,True,False,False
0.014439989599427131,260000,0.055913462427037854,2,-0.014439989599453426,False,False,False,True,True,False,True
0.9541810801833877,550000,-0.191514148889323,0,-0.9541810801834141,False,False,False,True,True,False,True
-0.45543055569255314,150000,2.171419539181923,0,0.45543055569252694,True,False,False,False,True,False,True
-0.45543055569255314,350000,-0.4389417602056838,2,0.45543055569252694,False,False,False,True,True,False,False
0.7192458075373975,320000,-0.6863693715220447,0,-0.719245807537424,False,False,False,True,True,False,True
0.48431053489140735,400000,0.7981962963761204,4,-0.4843105348914338,True,False,False,False,True,False,True
-0.220495283046563,175000,0.3033410737433987,4,0.22049528304653673,False,False,False,True,True,False,True
-0.45543055569255314,120000,0.5507686850597595,2,0.45543055569252694,False,False,False,True,True,False,True
0.014439989599427131,320000,0.5507686850597595,2,-0.014439989599453426,True,False,False,False,True,False,True
-1.6301069189225037,70000,1.0456239076924811,4,1.6301069189224777,False,False,False,True,True,False,True
1.424051625475368,810000,-1.304938399812947,0,-1.4240516254753945,False,False,False,True,True,False,True
-1.3951716462765136,95000,0.7981962963761204,2,1.3951716462764876,False,False,False,True,True,False,True
1.658986898121358,282000,-0.6863693715220447,0,-1.6589868981213847,False,False,False,False,True,False,True
-2.099977464214484,80000,-0.191514148889323,2,2.099977464214458,False,False,False,True,True,False,True
0.014439989599427131,72000,-1.057510788496586,0,-0.014439989599453426,False,False,False,True,True,False,True
0.7192458075373975,600000,-1.057510788496586,0,-0.719245807537424,False,False,False,True,True,False,True
0.48431053489140735,640000,-1.1069963107598582,0,-0.4843105348914338,False,False,False,True,True,False,True
1.1891163528293778,380000,-1.1279039439160907,0,-1.1891163528294042,False,False,False,True,True,False,True
1.1891163528293778,650000,0.055913462427037854,0,-1.1891163528294042,False,False,False,True,True,False,True
-0.9253011009845333,150000,-0.191514148889323,2,0.9253011009845072,False,False,False,True,True,False,True
-0.9253011009845333,280000,1.0456239076924811,2,0.9253011009845072,False,False,False,True,True,False,True
1.1891163528293778,430000,-0.9337969828384055,0,-1.1891163528294042,False,False,False,True,True,False,True
1.424051625475368,800000,-1.304938399812947,0,-1.4240516254753945,True,False,False,False,True,False,True
-2.334912736860474,75000,0.7981962963761204,2,2.3349127368604483,True,False,False,False,True,False,True
0.7192458075373975,650000,0.055913462427037854,0,-0.719245807537424,True,False,False,False,True,False,False
0.9541810801833877,390000,-1.082253549628222,0,-0.9541810801834141,False,False,False,True,True,False,True
-1.8650421915684938,100000,1.293051519008842,2,1.8650421915684678,False,False,False,True,True,False,True
0.014439989599427131,1200000,-0.8100831771802252,0,-0.014439989599453426,True,False,False,False,True,False,False
-1.3951716462765136,175000,0.26325780071014826,0,1.3951716462764876,False,False,False,True,True,False,True
-0.220495283046563,434999,1.0456239076924811,2,0.22049528304653673,True,False,False,False,True,False,True
-0.6903658283385432,170000,0.5507686850597595,4,0.6903658283385171,True,False,False,False,True,False,True
-0.45543055569255314,190000,0.5507686850597595,4,0.45543055569252694,True,False,False,False,True,False,True
-0.9253011009845333,250000,2.0353343529579244,4,0.9253011009845072,True,False,False,False,True,False,True
-0.9253011009845333,229999,2.5178181950248284,4,0.9253011009845072,True,False,False,False,True,False,True
-1.6301069189225037,140000,0.055913462427037854,4,1.6301069189224777,False,False,False,True,True,False,True
0.9541810801833877,600000,0.312297953273051,0,-0.9541810801834141,True,False,False,False,True,False,True
-0.220495283046563,280000,1.0456239076924811,4,0.22049528304653673,False,False,False,True,True,False,True
-0.220495283046563,150000,-0.191514148889323,0,0.22049528304653673,True,False,False,False,True,False,True
0.48431053489140735,650000,-0.4389417602056838,0,-0.4843105348914338,True,False,False,False,True,False,False
0.24937526224541726,210000,-0.6863693715220447,2,-0.2493752622454436,False,False,False,True,True,False,True
0.9541810801833877,1200000,-0.6863693715220447,0,-0.9541810801834141,True,False,False,False,True,False,False
0.014439989599427131,425000,-1.1812245941547663,0,-0.014439989599453426,True,False,False,False,False,False,True
0.24937526224541726,265000,-0.3152279545475034,0,-0.2493752622454436,False,False,False,True,False,False,True
1.1891163528293778,890000,-1.6479720401419495,0,-1.1891163528294042,False,False,False,True,False,False,True
0.014439989599427131,365000,-0.3152279545475034,0,-0.014439989599453426,False,False,False,True,False,False,True
0.24937526224541726,350000,-0.6121410881271364,0,-0.2493752622454436,False,False,False,True,False,False,True
0.7192458075373975,685000,-0.191514148889323,0,-0.719245807537424,True,False,False,False,True,False,True
1.1891163528293778,940000,-1.6105114997886525,0,-1.1891163528294042,True,False,False,False,False,False,True
0.9541810801833877,1000000,-0.6863693715220447,0,-0.9541810801834141,True,False,False,False,True,False,True
1.424051625475368,1150000,-1.304938399812947,0,-1.4240516254753945,False,False,False,True,False,False,True
0.7192458075373975,450000,1.1931402495592955,2,-0.719245807537424,True,False,False,False,True,False,True
0.48431053489140735,590000,-0.06780034323114258,0,-0.4843105348914338,True,False,False,False,False,False,True
0.9541810801833877,800000,-0.6863693715220447,0,-0.9541810801834141,True,False,False,False,True,False,True
-0.220495283046563,385000,-0.24099967115259516,0,0.22049528304653673,True,False,False,False,False,False,True
0.014439989599427131,1200000,-1.304938399812947,0,-0.014439989599453426,True,False,False,False,True,False,False
-0.220495283046563,235000,-0.3399707156791395,0,0.22049528304653673,False,False,False,True,False,False,True
0.9541810801833877,640000,-0.2904851934158673,0,-0.9541810801834141,True,False,False,False,False,False,True
-1.6301069189225037,52000,1.293051519008842,4,1.6301069189224777,False,False,False,True,True,False,True
-0.9253011009845333,80000,0.5507686850597595,2,0.9253011009845072,False,False,True,False,True,False,True
-0.220495283046563,140000,0.055913462427037854,2,0.22049528304653673,False,False,False,True,True,False,True
-1.1602363736305235,120000,0.5507686850597595,2,1.1602363736304975,False,False,False,True,True,False,True
-1.1602363736305235,89999,2.5178181950248284,0,1.1602363736304975,True,False,False,False,True,False,True
-0.220495283046563,180000,1.293051519008842,0,0.22049528304653673,True,False,False,False,True,False,True
0.9541810801833877,1200000,-1.1812245941547663,0,-0.9541810801834141,True,False,False,False,True,False,True
0.9541810801833877,700000,-1.4286522054711273,0,-0.9541810801834141,False,False,False,True,True,False,True
-0.220495283046563,285000,0.3033410737433987,2,0.22049528304653673,True,False,False,False,True,False,True
0.48431053489140735,390000,0.5507686850597595,0,-0.4843105348914338,False,False,False,True,True,False,True
-1.1602363736305235,125000,0.3033410737433987,0,1.1602363736304975,False,False,False,True,True,False,True
-1.1602363736305235,225000,-0.191514148889323,2,1.1602363736304975,False,False,False,True,True,False,True
-0.45543055569255314,175000,1.7631639805099277,2,0.45543055569252694,False,False,False,True,True,False,True
-0.45543055569255314,1075000,2.2827619642742856,2,0.45543055569252694,True,False,False,False,True,False,True
0.24937526224541726,300000,2.0353343529579244,0,-0.2493752622454436,True,False,False,False,True,False,True
-0.6903658283385432,700000,2.3569902476691937,1,0.6903658283385171,True,False,False,False,True,False,True
-0.9253011009845333,90000,1.293051519008842,0,0.9253011009845072,True,False,False,False,False,False,True
-0.45543055569255314,120000,1.293051519008842,2,0.45543055569252694,True,False,False,False,True,False,True
-0.220495283046563,220000,0.7981962963761204,2,0.22049528304653673,True,False,False,False,True,False,True
0.48431053489140735,300000,1.7879067416415637,0,-0.4843105348914338,True,False,False,False,False,False,True
-0.6903658283385432,180000,0.4765404016648513,2,0.6903658283385171,True,False,False,False,False,False,True
0.014439989599427131,170000,0.055913462427037854,0,-0.014439989599453426,False,False,False,True,True,False,True
0.48431053489140735,300000,-0.4389417602056838,2,-0.4843105348914338,False,False,False,True,True,False,True
0.24937526224541726,1050000,0.055913462427037854,0,-0.2493752622454436,True,False,False,False,True,False,True
1.1891163528293778,465000,-1.057510788496586,0,-1.1891163528294042,True,False,False,False,True,False,True
-0.45543055569255314,130000,0.3033410737433987,2,0.45543055569252694,True,False,False,False,True,False,True
1.1891163528293778,434999,-1.4286522054711273,0,-1.1891163528294042,False,False,False,True,True,False,True
1.1891163528293778,500000,-0.8843114605751333,0,-1.1891163528294042,False,False,False,True,True,False,True
1.1891163528293778,200000,-1.4286522054711273,0,-1.1891163528294042,False,False,False,True,True,False,True
0.9541810801833877,625000,-0.3894562379424117,0,-0.9541810801834141,False,False,False,True,False,False,True
-1.6301069189225037,110000,1.293051519008842,4,1.6301069189224777,True,False,False,False,True,False,True
1.424051625475368,800000,-1.3979711816678986,0,-1.4240516254753945,False,False,False,True,True,False,True
0.9541810801833877,490000,-0.04305758209950648,0,-0.9541810801834141,True,False,False,False,False,False,True
0.9541810801833877,880000,-0.09254310436277866,0,-0.9541810801834141,True,False,False,False,False,False,True
0.014439989599427131,290000,-0.4636845213373199,0,-0.014439989599453426,False,False,False,True,True,False,True
-1.6301069189225037,115999,0.7981962963761204,2,1.6301069189224777,True,False,False,False,True,False,True
1.1891163528293778,360000,-1.020396646799132,0,-1.1891163528294042,False,False,False,True,True,False,True
-2.5698480095064644,65000,0.7981962963761204,2,2.5698480095064387,False,False,False,True,True,False,True
0.9541810801833877,685000,0.10539898469031002,0,-0.9541810801834141,True,False,False,False,False,False,True
-0.9253011009845333,300000,-0.4389417602056838,0,0.9253011009845072,False,False,False,True,True,False,True
0.9541810801833877,680000,-0.5873983269955003,0,-0.9541810801834141,True,False,False,False,False,False,True
0.9541810801833877,1000000,-0.191514148889323,2,-0.9541810801834141,True,False,False,False,True,False,True
-2.5698480095064644,100000,1.293051519008842,0,2.5698480095064387,True,False,False,False,True,False,True
-0.6903658283385432,160000,1.540479130325203,0,0.6903658283385171,True,False,False,False,True,False,True
0.9541810801833877,450000,0.055913462427037854,0,-0.9541810801834141,True,False,False,False,True,False,True
0.24937526224541726,600000,-1.1812245941547663,0,-0.2493752622454436,False,False,False,True,True,False,True
-0.9253011009845333,180000,-0.191514148889323,2,0.9253011009845072,True,False,False,False,True,False,True
-1.3951716462765136,100000,2.5178181950248284,0,1.3951716462764876,False,False,False,True,True,False,True
-0.6903658283385432,120000,0.5507686850597595,2,0.6903658283385171,False,False,False,True,True,False,True
-1.6301069189225037,130000,0.3033410737433987,4,1.6301069189224777,False,False,False,True,True,False,True
-0.45543055569255314,160000,2.159048158616105,0,0.45543055569252694,False,False,False,True,True,False,True
1.424051625475368,860000,-0.8100831771802252,0,-1.4240516254753945,True,False,False,False,True,False,True
1.1891163528293778,650000,-1.1812245941547663,2,-1.1891163528294042,False,False,False,True,True,False,True
-0.6903658283385432,100000,0.3033410737433987,2,0.6903658283385171,False,False,False,True,True,False,True
0.9541810801833877,282000,-1.1812245941547663,0,-0.9541810801834141,False,False,False,True,True,False,True
-0.6903658283385432,270000,1.0456239076924811,2,0.6903658283385171,False,False,False,True,True,False,True
0.014439989599427131,550000,-0.9585397439700416,0,-0.014439989599453426,True,False,False,False,True,False,True
0.014439989599427131,450000,1.293051519008842,0,-0.014439989599453426,True,False,False,False,True,False,True
-0.45543055569255314,430000,0.055913462427037854,2,0.45543055569252694,True,False,False,False,True,False,True
0.014439989599427131,350000,-0.6863693715220447,0,-0.014439989599453426,False,False,False,True,True,False,True
0.9541810801833877,350000,-1.1812245941547663,0,-0.9541810801834141,False,False,False,True,True,False,True
0.014439989599427131,229999,-0.4389417602056838,2,-0.014439989599453426,False,False,False,True,True,False,True
0.014439989599427131,110000,-0.4389417602056838,0,-0.014439989599453426,False,False,False,True,True,False,True
-0.220495283046563,395000,-0.4636845213373199,2,0.22049528304653673,False,False,False,True,True,False,True
-0.45543055569255314,650000,0.055913462427037854,2,0.45543055569252694,True,False,False,False,True,False,False
-0.45543055569255314,350000,0.5507686850597595,2,0.45543055569252694,True,False,False,False,True,False,True
1.658986898121358,1200000,-1.057510788496586,0,-1.6589868981213847,True,False,False,False,False,False,True
1.1891163528293778,360000,-1.5771087722609438,0,-1.1891163528294042,False,False,False,True,True,False,True
1.1891163528293778,1200000,-1.4286522054711273,0,-1.1891163528294042,True,False,False,False,True,False,True
0.48431053489140735,800000,-1.304938399812947,0,-0.4843105348914338,True,False,False,False,True,False,True
1.1891163528293778,229999,-0.9337969828384055,0,-1.1891163528294042,False,False,False,True,True,False,True
0.24937526224541726,315000,-0.6616266103904086,0,-0.2493752622454436,False,False,False,True,False,False,True
-0.220495283046563,125000,-0.9832825051016777,0,0.22049528304653673,False,False,False,True,True,False,True
1.424051625475368,700000,-1.2801956386813107,0,-1.4240516254753945,False,False,False,True,True,False,True
0.48431053489140735,160000,0.055913462427037854,0,-0.4843105348914338,False,False,False,True,True,False,True
0.9541810801833877,530000,-1.408066228209606,0,-0.9541810801834141,False,False,False,True,False,False,True
1.1891163528293778,624000,-1.3128313406139387,0,-1.1891163528294042,True,False,False,False,False,False,True
-0.9253011009845333,250000,-0.4389417602056838,0,0.9253011009845072,False,False,False,True,True,False,True
0.7192458075373975,585000,-0.4141989990740478,0,-0.719245807537424,True,False,False,False,False,False,True
0.48431053489140735,500000,-1.057510788496586,0,-0.4843105348914338,False,False,False,True,True,False,True
0.24937526224541726,350000,-0.9337969828384055,0,-0.2493752622454436,False,False,False,True,True,False,True
0.24937526224541726,495000,0.3033410737433987,0,-0.2493752622454436,True,False,False,False,False,False,True
0.9541810801833877,500000,-0.4389417602056838,0,-0.9541810801834141,False,False,False,True,True,False,True
0.48431053489140735,430000,2.5178181950248284,0,-0.4843105348914338,True,False,False,False,True,False,True
